Wavenumbers,Wine_01_Cab_Rep1,Wine_01_Cab_Rep2,Wine_01_Cab_Rep3,Wine_02_Cab_Rep1,Wine_02_Cab_Rep2,Wine_02_Cab_Rep3,Wine_03_Cab_Rep1,Wine_03_Cab_Rep2,Wine_03_Cab_Rep3,Wine_04_Cab_Rep1,Wine_04_Cab_Rep2,Wine_04_Cab_Rep3,Wine_05_Cab_Rep1,Wine_05_Cab_Rep2,Wine_05_Cab_Rep3,Wine_06_Cab_Rep1,Wine_06_Cab_Rep2,Wine_06_Cab_Rep3,Wine_07_Cab_Rep1,Wine_07_Cab_Rep2,Wine_07_Cab_Rep3,Wine_08_Cab_Rep1,Wine_08_Cab_Rep2,Wine_08_Cab_Rep3,Wine_09_Cab_Rep1,Wine_09_Cab_Rep2,Wine_09_Cab_Rep3,Wine_10_Cab_Rep1,Wine_10_Cab_Rep2,Wine_10_Cab_Rep3,Wine_11_Cab_Rep1,Wine_11_Cab_Rep2,Wine_11_Cab_Rep3,Wine_12_Cab_Rep1,Wine_12_Cab_Rep2,Wine_12_Cab_Rep3,Wine_13_Syr_Rep1,Wine_13_Syr_Rep2,Wine_13_Syr_Rep3,Wine_14_Syr_Rep1,Wine_14_Syr_Rep2,Wine_14_Syr_Rep3,Wine_15_Syr_Rep1,Wine_15_Syr_Rep2,Wine_15_Syr_Rep3,Wine_16_Syr_Rep1,Wine_16_Syr_Rep2,Wine_16_Syr_Rep3,Wine_17_Syr_Rep1,Wine_17_Syr_Rep2,Wine_17_Syr_Rep3,Wine_18_Syr_Rep1,Wine_18_Syr_Rep2,Wine_18_Syr_Rep3,Wine_19_Syr_Rep1,Wine_19_Syr_Rep2,Wine_19_Syr_Rep3,Wine_20_Syr_Rep1,Wine_20_Syr_Rep2,Wine_20_Syr_Rep3,Wine_21_Syr_Rep1,Wine_21_Syr_Rep2,Wine_21_Syr_Rep3,Wine_22_Syr_Rep1,Wine_22_Syr_Rep2,Wine_22_Syr_Rep3,Wine_23_Syr_Rep1,Wine_23_Syr_Rep2,Wine_23_Syr_Rep3,Wine_24_Syr_Rep1,Wine_24_Syr_Rep2,Wine_24_Syr_Rep3,Wine_25_Cab_Rep1,Wine_25_Cab_Rep2,Wine_25_Cab_Rep3,Wine_26_Cab_Rep1,Wine_26_Cab_Rep2,Wine_26_Cab_Rep3,Wine_27_Cab_Rep1,Wine_27_Cab_Rep2,Wine_27_Cab_Rep3,Wine_28_Cab_Rep1,Wine_28_Cab_Rep2,Wine_28_Cab_Rep3,Wine_29_Cab_Rep1,Wine_29_Cab_Rep2,Wine_29_Cab_Rep3,Wine_30_Cab_Rep1,Wine_30_Cab_Rep2,Wine_30_Cab_Rep3,Wine_31_Cab_Rep1,Wine_31_Cab_Rep2,Wine_31_Cab_Rep3,Wine_32_Syr_Rep1,Wine_32_Syr_Rep2,Wine_32_Syr_Rep3,Wine_33_Syr_Rep1,Wine_33_Syr_Rep2,Wine_33_Syr_Rep3,Wine_34_Syr_Rep1,Wine_34_Syr_Rep2,Wine_34_Syr_Rep3,Wine_35_Syr_Rep1,Wine_35_Syr_Rep2,Wine_35_Syr_Rep3,Wine_36_Syr_Rep1,Wine_36_Syr_Rep2,Wine_36_Syr_Rep3,Wine_37_Syr_Rep1,Wine_37_Syr_Rep2,Wine_37_Syr_Rep3
1594.125,0.73501164,0.73760013,0.73874184,0.73937389,0.73995977,0.74190049,0.74800259,0.74708691,0.74610749,0.74557189,0.74656178,0.74753575,0.72617361,0.72578507,0.72605108,0.736376,0.73442253,0.73632236,0.73456401,0.73602279,0.73598677,0.73397872,0.73720687,0.73467201,0.72973179,0.72924503,0.72951909,0.74948938,0.74939754,0.74991558,0.73549824,0.73393485,0.7342855,0.73494834,0.73449267,0.73548592,0.74190639,0.7428585,0.74094065,0.74718936,0.74665925,0.74714494,0.71990492,0.71931249,0.72001593,0.73716876,0.73802193,0.73512754,0.73870558,0.73795063,0.73631718,0.72933601,0.73138317,0.73337112,0.7340638,0.73444565,0.73543548,0.73403594,0.73180513,0.73456812,0.73548956,0.73475131,0.73525852,0.74150908,0.74059275,0.74182277,0.73080064,0.7311298,0.73173197,0.73327911,0.73428068,0.73656998,0.73544803,0.72969223,0.73249052,0.74103462,0.74593638,0.74682051,0.73042196,0.72974068,0.73005063,0.74649037,0.74603824,0.74731311,0.73931349,0.73902536,0.7385488,0.72639862,0.72903767,0.72831912,0.74321661,0.73837871,0.73596828,0.74051097,0.73993832,0.74236919,0.73316487,0.72954151,0.73193875,0.72884228,0.73000328,0.72695358,0.74284144,0.74328241,0.74366543,0.73049385,0.73178899,0.7303898,0.73892238,0.74035853,0.73792561
1597.985,0.77431217,0.77588127,0.77725443,0.77789704,0.77862219,0.78055024,0.78647974,0.78591064,0.78467071,0.78512869,0.78595489,0.78731124,0.76580086,0.76540479,0.76582359,0.77538556,0.77334587,0.77546631,0.77399966,0.7754321,0.775406,0.77302127,0.77628565,0.77367235,0.76886545,0.76852996,0.76863018,0.78957978,0.7893185,0.79022259,0.77583126,0.77392007,0.77472101,0.77501079,0.77454981,0.77600921,0.78030614,0.78097635,0.77918746,0.78706143,0.78624608,0.78682423,0.75895544,0.7578173,0.75846457,0.77630647,0.7771991,0.77456384,0.77821212,0.77740557,0.77568078,0.76732314,0.7693208,0.77156012,0.77351223,0.77368669,0.77494093,0.7733745,0.77136291,0.77403025,0.7752352,0.77431044,0.77509892,0.78085122,0.77985768,0.78139937,0.77043541,0.77104118,0.77138558,0.77354104,0.77426258,0.77683816,0.77575267,0.77004606,0.77292674,0.78183003,0.78633878,0.78747934,0.77057849,0.77027614,0.77021842,0.78632317,0.78591265,0.78716601,0.77925446,0.77879026,0.778755,0.76621005,0.76862601,0.76770083,0.78345734,0.77877663,0.77627221,0.78081362,0.78059049,0.78298656,0.77264509,0.76902909,0.77119823,0.76904023,0.77019774,0.7671345,0.78308186,0.78366976,0.78406915,0.7699927,0.77173914,0.77007476,0.77910856,0.7799507,0.77785526
1601.845,0.81812356,0.81923036,0.82046359,0.82088154,0.82174428,0.82366695,0.82975297,0.82914594,0.82765822,0.82924814,0.82988671,0.83180867,0.81007606,0.8098473,0.81026335,0.81894132,0.81696813,0.81919717,0.81800457,0.81950061,0.81947128,0.81679393,0.82010962,0.81734687,0.81246205,0.81215392,0.81245963,0.83409988,0.83357647,0.83466733,0.82055685,0.81839292,0.81975985,0.81976097,0.81939871,0.8209399,0.82321792,0.82387315,0.82193033,0.83152966,0.83023679,0.83111256,0.80236081,0.80094536,0.80149479,0.82012756,0.82112811,0.81853319,0.82221401,0.82148501,0.81948712,0.80988291,0.81210681,0.81459828,0.81769007,0.81782408,0.81909802,0.81723143,0.81530555,0.81817252,0.81956005,0.81871537,0.81964266,0.8249287,0.82353956,0.82535369,0.81459335,0.81547351,0.81568491,0.81854502,0.81895986,0.82193445,0.82093007,0.81504467,0.81802954,0.82730128,0.8313626,0.8328456,0.81528318,0.81550196,0.81476147,0.83069724,0.83043678,0.83142241,0.82427157,0.82294008,0.82308248,0.81044926,0.81249842,0.81170894,0.82873487,0.82399742,0.82100042,0.82546984,0.82577095,0.82829077,0.81658128,0.81304967,0.81509348,0.8136449,0.81466963,0.81183563,0.82791925,0.82855933,0.82936433,0.81469569,0.81668943,0.81451601,0.82373709,0.82423786,0.82210592
1605.705,0.86533251,0.86594468,0.86692799,0.86729786,0.86811797,0.86996202,0.8766709,0.87576594,0.87462638,0.87681164,0.87755061,0.87979421,0.85791571,0.85797655,0.85816018,0.86634572,0.86392203,0.86648367,0.86542783,0.86695213,0.86707533,0.86419755,0.86766308,0.86481988,0.85978675,0.85925105,0.8596927,0.88182124,0.88163393,0.88249941,0.8688121,0.86661529,0.86812943,0.86798938,0.86774698,0.86912079,0.8694794,0.87030544,0.86807233,0.8794757,0.87798135,0.87879042,0.84927338,0.8476175,0.84824421,0.86761173,0.86877761,0.86614583,0.87006549,0.8692253,0.86715742,0.85601705,0.85854303,0.86101726,0.8652439,0.86571298,0.86705589,0.86494873,0.86283891,0.8659558,0.86761011,0.86689766,0.86760109,0.87251715,0.87139892,0.87282938,0.86225213,0.8633705,0.86370435,0.86667111,0.86741963,0.87084286,0.86946252,0.86358441,0.86661989,0.87620389,0.87982393,0.88138509,0.86375756,0.86396325,0.86311602,0.87886427,0.87857875,0.87957292,0.87282774,0.87072918,0.87112174,0.85789461,0.85997028,0.85958762,0.87730316,0.87276269,0.86939285,0.87392356,0.87411592,0.87714439,0.86416827,0.86055918,0.86257178,0.8618679,0.86254503,0.85958201,0.87674686,0.87668203,0.87748053,0.86342465,0.86533775,0.86248537,0.8721767,0.87211045,0.87006979
1609.565,0.91815954,0.91786065,0.91886857,0.91904138,0.91990154,0.92173718,0.92910715,0.92831919,0.92715603,0.93023157,0.93104465,0.93318431,0.912404,0.9122134,0.91264806,0.91974544,0.91694195,0.91973868,0.91872441,0.9203109,0.92068816,0.91725998,0.92070108,0.91788854,0.91298286,0.91254039,0.91286564,0.93587746,0.93578981,0.93664813,0.92321323,0.92082918,0.92238116,0.92241951,0.92203665,0.92345703,0.92145969,0.92186008,0.91962373,0.93338861,0.9316936,0.93226889,0.90195242,0.9000817,0.90052521,0.92113624,0.92222033,0.91981461,0.9241958,0.92303795,0.92092659,0.90835839,0.91081494,0.9134391,0.91907292,0.91950859,0.92095137,0.91877477,0.91650915,0.91955228,0.92155113,0.92098069,0.92148813,0.92600183,0.92524763,0.92677176,0.91592359,0.91781408,0.9180839,0.92072544,0.92160376,0.92570408,0.92429176,0.91825389,0.92143249,0.9308678,0.93349398,0.93584769,0.91818437,0.91821324,0.91722386,0.93270274,0.93280534,0.93360773,0.92713694,0.92468293,0.92557585,0.91176602,0.91355606,0.91333372,0.93099163,0.926988,0.92351709,0.92834279,0.92850368,0.93143123,0.91768409,0.91405141,0.91621977,0.91595358,0.91655572,0.91326317,0.93118634,0.93096857,0.93130221,0.91728412,0.91930787,0.91677,0.92643648,0.92613981,0.92422253
1613.425,0.96934891,0.96843399,0.96939755,0.96924631,0.97028684,0.97236545,0.97993325,0.97962776,0.97800343,0.9817901,0.98294884,0.98521141,0.96545157,0.96501334,0.96569374,0.97110291,0.96859537,0.97133311,0.97070208,0.97211536,0.97255159,0.96854706,0.97193386,0.96952485,0.9647705,0.96448417,0.96451002,0.98865918,0.98813537,0.98957035,0.97619512,0.97359812,0.97520435,0.97506867,0.97486314,0.97640566,0.97176872,0.97228034,0.9701143,0.98575853,0.98378439,0.98458878,0.95288598,0.95087448,0.95121396,0.97281132,0.97397784,0.97184071,0.97663758,0.97516403,0.97312314,0.95948503,0.96207159,0.96450326,0.97156353,0.97167672,0.97346107,0.97085509,0.96861257,0.97170131,0.97419591,0.97309701,0.97399279,0.97793872,0.9769048,0.97907244,0.96826249,0.97074945,0.97096972,0.97320387,0.97419262,0.97885312,0.97780356,0.97138653,0.9744844,0.98402598,0.98546849,0.98881825,0.97094313,0.97081249,0.96977988,0.9842431,0.98522897,0.98595732,0.97941252,0.97705528,0.97798814,0.96385991,0.96579445,0.96529,0.9827409,0.97932995,0.97600706,0.98089814,0.98173494,0.98407868,0.96949873,0.96625858,0.96852185,0.96817472,0.96876377,0.96574782,0.98297479,0.98368487,0.98455725,0.96945661,0.971286,0.96927942,0.9783864,0.97843086,0.97654709
1617.285,1.021465,1.0194906,1.0206108,1.0199098,1.0213366,1.0237223,1.0315761,1.0312437,1.0295824,1.0337297,1.0350305,1.0375536,1.0184884,1.018069,1.0190949,1.0231297,1.020795,1.0238861,1.0234072,1.0247747,1.024949,1.0207907,1.024454,1.0217696,1.0176973,1.0171755,1.0170258,1.0412371,1.040916,1.0424061,1.0294438,1.0274293,1.0274956,1.0281837,1.0280524,1.0294732,1.0221898,1.0233587,1.0214327,1.0385634,1.0365018,1.0380079,1.0049734,1.0029661,1.0033659,1.0253364,1.0265768,1.0241955,1.0294057,1.0281347,1.0259641,1.0114816,1.0141078,1.0166849,1.0241518,1.0245448,1.0264494,1.0236227,1.020901,1.0248786,1.0270473,1.0256591,1.0269847,1.0308562,1.0290663,1.0317907,1.0212357,1.0236557,1.0241471,1.0267471,1.0271845,1.0331361,1.0315157,1.0241938,1.0272694,1.0373157,1.0384857,1.0418226,1.0242587,1.024227,1.0235101,1.0365418,1.0381739,1.0387851,1.0317036,1.0291193,1.0307134,1.0159779,1.0187286,1.0175447,1.0353297,1.0320944,1.0289705,1.0343669,1.035716,1.0375134,1.0226358,1.0198175,1.0216538,1.0215121,1.0220233,1.0193456,1.0360804,1.035706,1.0377776,1.0232615,1.0243639,1.0215579,1.0308733,1.0303613,1.0286143
1621.145,1.0786272,1.0749978,1.0766667,1.0757934,1.0770574,1.0794543,1.0883394,1.0874297,1.0864192,1.0912973,1.0919782,1.0943813,1.0779567,1.0772094,1.0781998,1.0804413,1.0777909,1.0813079,1.0809732,1.0824933,1.0826931,1.0778753,1.0824797,1.0786562,1.0757088,1.0743441,1.0746453,1.0995294,1.0989732,1.1004955,1.0882137,1.0859364,1.0853583,1.0869851,1.0866792,1.0884684,1.0780206,1.0795974,1.0772672,1.0961357,1.0942495,1.095885,1.062062,1.0605235,1.060742,1.0836558,1.0848695,1.0820166,1.0869459,1.0861782,1.0837919,1.0691492,1.0711286,1.0745273,1.0822644,1.0830595,1.084451,1.0820307,1.0786362,1.083251,1.0849629,1.0842843,1.0852432,1.0892565,1.0875728,1.0902369,1.079893,1.0828456,1.0833629,1.0860618,1.0853686,1.0921898,1.091378,1.0829897,1.0862107,1.0956138,1.0961173,1.0997248,1.0826117,1.0828863,1.0822654,1.0951641,1.0962144,1.0965423,1.0901675,1.087142,1.0893731,1.0746288,1.0775453,1.0756462,1.0937938,1.0900632,1.0870523,1.093155,1.0941646,1.0958324,1.0808248,1.0782007,1.0798698,1.0802004,1.0805505,1.0778265,1.0955656,1.0944604,1.0959433,1.0820322,1.0837397,1.0795593,1.0896209,1.0886589,1.0870456
1625.005,1.1234234,1.1198304,1.1212836,1.1207168,1.1218181,1.1235129,1.1334157,1.1317666,1.1318023,1.1367112,1.1375879,1.1395884,1.1240622,1.1236803,1.1242467,1.125592,1.1226166,1.1261857,1.1260913,1.1274453,1.1279256,1.1229047,1.1278633,1.123737,1.1209435,1.1195419,1.1199469,1.1448022,1.1440922,1.1457662,1.1336708,1.1311485,1.1312178,1.1322828,1.1318957,1.1334658,1.1226665,1.1248174,1.1221655,1.1421441,1.1398118,1.1408238,1.1073737,1.1053918,1.10572,1.1288865,1.1308977,1.1278175,1.1328307,1.1314284,1.1291124,1.1148211,1.117034,1.1200952,1.1276045,1.1294851,1.1302969,1.1275228,1.1240346,1.1287353,1.1312057,1.1300102,1.1305832,1.1341838,1.1332186,1.135882,1.1254166,1.1289538,1.129511,1.1327695,1.1313811,1.1387931,1.137195,1.1285568,1.1321791,1.1413537,1.1412289,1.1454987,1.1285728,1.129091,1.127892,1.1404321,1.1416647,1.141853,1.1355806,1.1311793,1.1344843,1.1203393,1.1226783,1.120607,1.1378535,1.135177,1.1323753,1.1388117,1.1404316,1.1413258,1.1267166,1.1240111,1.1257607,1.1264139,1.12702,1.1234115,1.1401245,1.1396918,1.1408882,1.127311,1.1289266,1.124997,1.1355964,1.1343015,1.1322591
1628.865,1.1701938,1.1672413,1.1682037,1.1672805,1.1685437,1.1704808,1.1804207,1.1786199,1.1783518,1.1837751,1.1848871,1.1869152,1.1738335,1.1732169,1.1743157,1.1734937,1.1704789,1.1739491,1.1738503,1.1756215,1.1761386,1.1707209,1.1759923,1.172435,1.1693006,1.1686072,1.1684428,1.1934547,1.1927667,1.194142,1.1826915,1.1805666,1.1797905,1.1816317,1.181223,1.1819903,1.1698975,1.1714401,1.16996,1.1904397,1.1873931,1.1883005,1.1562077,1.1539124,1.154859,1.1767644,1.1786672,1.1756969,1.1819747,1.1803795,1.1776766,1.1632551,1.1656729,1.1684529,1.1763796,1.1780642,1.1787174,1.1757595,1.1722236,1.1775203,1.1798819,1.1790948,1.1794432,1.1831246,1.1823056,1.1849653,1.1748577,1.1780326,1.1794448,1.1809167,1.1798982,1.1884683,1.1865872,1.1774326,1.1814927,1.1892334,1.188467,1.1927908,1.1769672,1.1779661,1.1765546,1.187259,1.1902342,1.190318,1.1854257,1.1810488,1.1852154,1.1710416,1.1735363,1.1706537,1.1861281,1.1850559,1.1814361,1.1876943,1.1896148,1.190017,1.1757912,1.1734129,1.1745494,1.1757167,1.1769281,1.1723841,1.1901844,1.1899048,1.191276,1.1783986,1.1792346,1.1757589,1.1862533,1.1836097,1.1826593
1632.725,1.1985835,1.1952332,1.1960671,1.1949708,1.1961779,1.1984744,1.2075962,1.2066422,1.2063878,1.2107947,1.2115946,1.2144835,1.2022162,1.2015232,1.2029645,1.2015805,1.1982921,1.2018358,1.2014726,1.2039799,1.2035847,1.1981601,1.2039139,1.2008128,1.197141,1.1965431,1.1955253,1.2211021,1.2204207,1.2216782,1.2106883,1.2090066,1.2072121,1.2092044,1.2096517,1.209425,1.1978335,1.1990056,1.1982009,1.2181242,1.2141735,1.215894,1.1842069,1.1824038,1.1836815,1.2049789,1.206177,1.203561,1.2092296,1.208868,1.2052851,1.1909015,1.1937944,1.1961282,1.2049307,1.2057134,1.2070175,1.203711,1.2001979,1.2054876,1.20729,1.2069227,1.2079431,1.2112073,1.2104898,1.2126416,1.2033144,1.2060584,1.2076773,1.2086009,1.2075256,1.2173939,1.2142956,1.2056282,1.2090056,1.2177046,1.2155334,1.220205,1.2057615,1.2068275,1.2053749,1.2139535,1.2188608,1.2179838,1.214302,1.2102773,1.214076,1.2004989,1.203792,1.199112,1.2143191,1.213829,1.2094726,1.2163348,1.2175786,1.2185886,1.2044027,1.2025508,1.2032121,1.2046807,1.2062027,1.2019809,1.218969,1.2185968,1.2201224,1.2078138,1.2082599,1.204014,1.2148516,1.2114632,1.2116162
1636.585,1.2123396,1.208585,1.2096233,1.2084818,1.209794,1.2120143,1.2206421,1.2196391,1.2201255,1.2235134,1.2235583,1.227045,1.213822,1.2135824,1.2148415,1.2151879,1.2121572,1.2149402,1.2150204,1.2169146,1.2163489,1.2119867,1.216873,1.2138453,1.2101255,1.2093404,1.2081518,1.2322836,1.2319501,1.2328177,1.2225044,1.221488,1.2189144,1.2204994,1.2214678,1.2202754,1.211614,1.212944,1.2122864,1.2310085,1.225963,1.2289736,1.1979187,1.1962234,1.1975678,1.2182595,1.2192956,1.2167094,1.220408,1.2216694,1.2171265,1.2042475,1.2066656,1.2095596,1.2176761,1.2179934,1.2201299,1.2164821,1.212221,1.2181952,1.2198352,1.2182967,1.2197409,1.2225648,1.2217346,1.2249178,1.2148539,1.2187202,1.2192854,1.2226745,1.218648,1.2315637,1.225443,1.2168338,1.2197694,1.2307942,1.2271931,1.2333599,1.2202402,1.2210328,1.2190915,1.225365,1.2312046,1.2300611,1.2267438,1.2203052,1.2269706,1.2138518,1.2158232,1.2097888,1.2256834,1.2252086,1.2221027,1.2282227,1.230993,1.2309381,1.2180388,1.2163888,1.2173626,1.2191082,1.2208214,1.2166461,1.2294528,1.2269377,1.2312286,1.2208438,1.2203408,1.2137386,1.2264557,1.2217913,1.2236322
1640.445,1.2260693,1.2220887,1.2234235,1.2224142,1.2237158,1.2256683,1.2339258,1.2329321,1.2339216,1.2369828,1.2378535,1.2397595,1.2288075,1.2278491,1.2285185,1.2295618,1.2262032,1.2292667,1.2288745,1.2303827,1.230952,1.2259966,1.2307559,1.2274833,1.2253871,1.2239806,1.2239428,1.2446958,1.2446347,1.2451622,1.2364485,1.234879,1.2328225,1.2338395,1.234842,1.2346525,1.2258428,1.2274405,1.2269103,1.2444883,1.2392823,1.2423162,1.2137083,1.2119906,1.212614,1.2325127,1.2339477,1.230764,1.2347564,1.235225,1.2312101,1.2205558,1.221296,1.2254602,1.2317314,1.2325033,1.233633,1.2306661,1.225772,1.2324189,1.2340527,1.2323428,1.2333112,1.2367572,1.2351585,1.2385699,1.2292912,1.2330025,1.2336926,1.2358755,1.2314986,1.2437072,1.2396542,1.2290615,1.2331605,1.2438242,1.2391665,1.2445548,1.2325179,1.2336545,1.2318796,1.2392789,1.242838,1.2423351,1.2401106,1.2351834,1.2418658,1.2277961,1.2294248,1.2243727,1.2389614,1.2380979,1.236124,1.2408051,1.2433891,1.2424212,1.231211,1.2290944,1.2313804,1.2325134,1.2342393,1.2289944,1.2424223,1.2403433,1.2439992,1.2347195,1.2347546,1.2291829,1.240213,1.2362802,1.2381178
1644.304,1.2216031,1.2187264,1.219971,1.2191162,1.2201708,1.2216762,1.2300554,1.2293714,1.2306388,1.232003,1.2326292,1.2341481,1.2254787,1.2240078,1.2249727,1.2251369,1.2209983,1.2242865,1.2238805,1.2262275,1.2268749,1.2207029,1.2264624,1.2231164,1.2210869,1.2202424,1.2197698,1.2396767,1.2390953,1.2399569,1.2324508,1.2306923,1.2284608,1.2295669,1.2304354,1.2305746,1.2216254,1.2235238,1.2229794,1.2386192,1.2343649,1.2360393,1.2100792,1.2091175,1.2089468,1.2276499,1.2295499,1.2261271,1.2308022,1.2300784,1.2270083,1.2170514,1.2182054,1.2212277,1.2264509,1.2288101,1.2289419,1.2266427,1.2215421,1.2278193,1.2289976,1.2284009,1.228576,1.2325618,1.2307877,1.2333845,1.2252803,1.2286806,1.229522,1.2304179,1.2270856,1.2377473,1.2346589,1.2235768,1.2287301,1.2381313,1.2340112,1.2379443,1.2268359,1.2282304,1.2267143,1.2337138,1.2380395,1.2367138,1.2371069,1.2329235,1.2390893,1.2248103,1.2272096,1.2228919,1.236055,1.2360722,1.2333355,1.2355418,1.2370391,1.2365247,1.2265502,1.2248933,1.2268384,1.2282357,1.2285843,1.2239863,1.2399977,1.2385592,1.2406578,1.2322532,1.2323369,1.2280599,1.2374875,1.2341781,1.2349745
1648.164,1.1895587,1.1872684,1.1885412,1.1878158,1.1883622,1.1902503,1.1972713,1.1964782,1.1962764,1.1974203,1.1968762,1.1988998,1.1874813,1.1861429,1.1870473,1.1910714,1.1870807,1.1898511,1.1894593,1.1915232,1.1918677,1.1865604,1.1912399,1.1887632,1.1858452,1.1854313,1.1839152,1.20216,1.2009126,1.2016875,1.1956023,1.1937309,1.1904065,1.1919137,1.1916906,1.1910776,1.1896445,1.1916079,1.1906873,1.2028342,1.1998802,1.200868,1.1757199,1.1750638,1.1753079,1.192971,1.1942397,1.1906943,1.1952924,1.1935696,1.1908598,1.1821029,1.1833514,1.1855823,1.1904642,1.1924367,1.1931926,1.1906066,1.1859051,1.1919569,1.1922206,1.192194,1.1913567,1.1944753,1.1943986,1.1954428,1.187829,1.1910346,1.1912947,1.19421,1.1908778,1.200664,1.1956913,1.1844006,1.1889384,1.2015394,1.1978527,1.2024869,1.1901708,1.1916421,1.1906949,1.1951622,1.2010939,1.2002957,1.1969506,1.1927329,1.1985686,1.1864964,1.1884616,1.184798,1.1969646,1.1974692,1.1933724,1.1983354,1.1985841,1.1992022,1.1905159,1.1889029,1.1907817,1.1919421,1.192305,1.1888075,1.1999364,1.1985889,1.1993783,1.1929827,1.1934046,1.1876788,1.1988279,1.1950974,1.1953224
1652.024,1.1594785,1.1562163,1.1576663,1.1571045,1.1579519,1.160311,1.1656282,1.1643277,1.1634262,1.1642778,1.1651623,1.1669837,1.1537212,1.1529298,1.1535155,1.1589041,1.1553147,1.158229,1.1575876,1.1590225,1.1591711,1.1546167,1.1579449,1.1572177,1.1536367,1.1538565,1.1518189,1.1674212,1.1673164,1.1679873,1.1614437,1.1601577,1.1565374,1.157832,1.1573477,1.1563922,1.1591991,1.161159,1.1598595,1.1703355,1.1668467,1.1682224,1.1442493,1.1432611,1.1432943,1.1603924,1.1616058,1.1576666,1.1622971,1.1600195,1.1572886,1.1499103,1.1504037,1.1539444,1.1583067,1.1594989,1.1608332,1.1574791,1.1531077,1.1590535,1.1588901,1.1591995,1.1585295,1.1605227,1.1608146,1.1611593,1.1546575,1.1575374,1.1578842,1.1617142,1.1574112,1.1675593,1.1616303,1.1498157,1.1539623,1.1679144,1.1635662,1.1693103,1.1566427,1.1584456,1.158099,1.1608122,1.1683807,1.166043,1.1617138,1.1565673,1.1628801,1.1528015,1.1545445,1.1491107,1.1625757,1.1628738,1.1586882,1.1635051,1.164845,1.1646507,1.158298,1.1554929,1.1567729,1.1583783,1.1605371,1.1566335,1.1643726,1.1625027,1.1647426,1.158298,1.1590896,1.1528832,1.1638761,1.160129,1.1603643
1655.884,1.120206,1.1173291,1.118553,1.1172094,1.1186747,1.1203177,1.1251307,1.123287,1.123576,1.122671,1.1238517,1.1255324,1.1110412,1.110162,1.1099266,1.118341,1.1144017,1.1177108,1.1164256,1.1177928,1.1179831,1.1137228,1.1174804,1.1161538,1.1122149,1.1130617,1.1111611,1.1241592,1.124324,1.1249505,1.1181051,1.1174614,1.1140166,1.1139909,1.1147923,1.1140614,1.1194233,1.1214085,1.1199897,1.1287826,1.1251721,1.1260628,1.1043525,1.10413,1.1032493,1.1199925,1.1205061,1.1165567,1.1195566,1.1188577,1.1153614,1.1096734,1.1101592,1.1134151,1.1170761,1.1179831,1.1189482,1.1160139,1.111684,1.1166587,1.1173729,1.1176854,1.116446,1.1187083,1.1175447,1.1189026,1.1124555,1.1144314,1.1158264,1.1187293,1.1150002,1.1237522,1.1172239,1.1064974,1.1100706,1.1257007,1.121661,1.1249992,1.1134294,1.1154108,1.1151324,1.1184967,1.1240188,1.1213172,1.1166108,1.1119996,1.1179862,1.1097482,1.112809,1.1061868,1.1193086,1.1179632,1.1152974,1.1191829,1.1210828,1.1196562,1.1161055,1.1130609,1.1138296,1.116474,1.1177043,1.1138981,1.119811,1.1183103,1.1219624,1.1145904,1.1151642,1.1100134,1.1189742,1.1162505,1.1157676
1659.744,1.0979748,1.0958509,1.0977171,1.0957741,1.0976244,1.0987056,1.1031176,1.1017769,1.1022372,1.1000628,1.1007403,1.1018323,1.0901873,1.0888817,1.0885553,1.0962622,1.0918972,1.0952225,1.0933568,1.0948286,1.0952736,1.0915649,1.0952852,1.0931118,1.0911374,1.0908467,1.0897494,1.1017577,1.1014768,1.1021733,1.0963607,1.0954869,1.0920407,1.0923231,1.0927881,1.0921646,1.0978311,1.0997202,1.0985097,1.1049857,1.101803,1.1028332,1.0835907,1.0830287,1.0829042,1.0976199,1.0979268,1.0940148,1.0972821,1.0967401,1.0931696,1.0878153,1.0892128,1.0916064,1.0954305,1.0955392,1.0968007,1.0941604,1.0896072,1.0950923,1.0956585,1.0953943,1.0947008,1.0970325,1.0953232,1.0973469,1.0913275,1.0924686,1.0940073,1.0943016,1.0918238,1.0995451,1.0950649,1.0846149,1.0886026,1.1016507,1.0978637,1.1001611,1.0906799,1.0920161,1.0917121,1.096616,1.0988735,1.09813,1.0964068,1.0945802,1.097319,1.0908551,1.0937797,1.0889557,1.0998412,1.096978,1.0945601,1.0958033,1.0963793,1.0962464,1.0921572,1.0895513,1.0918777,1.0927232,1.0942867,1.0903361,1.1003135,1.0996889,1.1021796,1.0944245,1.0950569,1.0916355,1.0991564,1.0976135,1.0969926
